,Lastupdated,Status_Timestamp,Zone_Number,Status_Description,Parkingbay_ID,Latitude,Longitude,Area of Interest
206,2023-08-23T19:52:36+10:00,2023-08-23T19:42:07+10:00,7320,Present,6428,-37.81239771,144.96976854770918,On Street Parking
207,2023-08-23T19:52:36+10:00,2023-08-23T19:29:36+10:00,7320,Present,6425,-37.81234133,144.96996016217224,On Street Parking
208,2023-08-23T19:52:36+10:00,2023-08-23T18:13:19+10:00,7628,Unoccupied,8125,-37.81441289,144.96871471911504,On Street Parking
209,2023-08-23T19:52:36+10:00,2023-08-23T19:32:50+10:00,7401,Present,22935,-37.81467935,144.97168311086494,On Street Parking
210,2023-08-23T19:52:36+10:00,2023-08-23T19:41:06+10:00,7401,Present,22901,-37.81473004,144.9717067058268,On Street Parking
211,2023-08-31T15:44:36+10:00,2023-08-17T22:00:01+10:00,7320,Present,24786,-37.81223741,144.96976176476102,On Street Parking
212,2023-09-04T10:44:35+10:00,2023-09-04T10:28:03+10:00,,Unoccupied,6596,-37.81211164,144.9676573100373,On Street Parking
213,2023-09-04T10:44:35+10:00,2023-09-04T02:06:10+10:00,7634,Unoccupied,5490,-37.81135347,144.96743345892386,On Street Parking
214,2023-09-04T10:44:35+10:00,2023-09-04T10:23:13+10:00,7633,Present,5504,-37.8116552,144.967448,On Street Parking
215,2023-09-04T10:44:35+10:00,2023-09-04T03:58:46+10:00,7634,Unoccupied,5486,-37.81121091,144.96736838885369,On Street Parking
216,2023-09-04T10:44:35+10:00,2023-09-04T08:16:31+10:00,7633,Present,5510,-37.81133408,144.96729994133236,On Street Parking
217,2023-09-04T10:44:35+10:00,2023-06-25T02:42:05+10:00,7633,Present,5498,-37.81124641,144.9675098139992,On Street Parking
218,2023-09-04T10:44:35+10:00,2023-09-04T03:49:51+10:00,7634,Unoccupied,5496,-37.81157057,144.9675323437682,On Street Parking
219,2023-09-04T10:44:35+10:00,2023-09-04T03:24:56+10:00,7634,Unoccupied,5512,-37.81164582,144.96756685628353,On Street Parking
220,2023-09-04T10:44:35+10:00,2023-09-04T03:11:30+10:00,7634,Unoccupied,5489,-37.81137804,144.96744465923365,On Street Parking
221,2023-09-04T10:44:35+10:00,2023-09-04T10:18:36+10:00,7625,Present,6595,-37.81216666,144.96768232451487,On Street Parking
222,2023-09-05T10:02:35+10:00,2023-01-31T07:49:54+11:00,7497,Unoccupied,20751,-37.80869943,144.96712120408955,On Street Parking
223,2023-09-05T10:02:35+10:00,2023-09-05T09:48:22+10:00,7648,Present,6656,-37.81489482,144.97479681112435,On Street Parking
224,2023-09-05T10:02:35+10:00,2023-09-04T17:21:40+10:00,7648,Present,6650,-37.81458368,144.9746548648552,On Street Parking
225,2023-09-05T10:02:35+10:00,2023-09-05T07:28:44+10:00,7648,Present,6651,-37.8146378,144.97467993748148,On Street Parking
226,2023-09-05T10:02:35+10:00,2023-09-05T09:20:55+10:00,7659,Present,6659,-37.81388269,144.97411356824355,On Street Parking
227,2023-09-05T10:02:35+10:00,2023-09-05T08:51:32+10:00,7509,Present,7410,-37.80781497,144.97014875664445,On Street Parking
228,2023-09-25T16:44:36+10:00,2023-09-25T15:02:45+10:00,7438,Unoccupied,7826,-37.82058682,144.95714015346647,On Street Parking
229,2023-09-25T16:44:36+10:00,2023-09-25T16:15:22+10:00,7438,Unoccupied,7817,-37.82082072,144.95633848342953,On Street Parking
230,2023-09-25T16:44:36+10:00,2023-09-25T16:29:59+10:00,7438,Unoccupied,7821,-37.82075156,144.95657749343093,On Street Parking
231,2023-09-25T16:44:36+10:00,2023-09-25T05:21:30+10:00,7433,Unoccupied,5854,-37.82062672,144.95615557510467,On Street Parking
232,2023-09-25T16:44:36+10:00,1970-01-01T10:00:00+10:00,7433,Unoccupied,5855,-37.8206082,144.95621959750005,On Street Parking
233,2023-09-25T16:44:36+10:00,2023-09-25T13:32:27+10:00,7433,Unoccupied,5856,-37.82058968,144.95628361930926,On Street Parking
234,2023-09-25T16:44:36+10:00,2023-09-25T10:39:21+10:00,7433,Unoccupied,5859,-37.82073713,144.95577412958016,On Street Parking
235,2023-09-12T16:44:36+10:00,2023-08-29T10:08:16+10:00,7497,Unoccupied,15253,-37.80841076,144.9676159597016,On Street Parking
236,2023-09-12T16:44:36+10:00,2023-09-11T15:26:50+10:00,7501,Present,15257,-37.80913413,144.9656445,On Street Parking
237,2023-09-12T16:44:36+10:00,2023-09-11T16:05:40+10:00,7501,Present,15258,-37.8091152,144.9657084094328,On Street Parking
238,2023-09-12T16:44:36+10:00,2023-08-29T08:29:11+10:00,7497,Unoccupied,15254,-37.80843102,144.96754670597642,On Street Parking
239,2023-09-12T16:44:36+10:00,2023-09-01T06:59:23+10:00,,Present,14818,-37.81004346,144.9625418051943,On Street Parking
240,2023-09-12T16:44:36+10:00,2023-09-01T06:34:33+10:00,,Unoccupied,14817,-37.81002477,144.9626057414118,On Street Parking
241,2023-09-12T16:44:36+10:00,2023-08-29T10:11:08+10:00,7496,Present,14880,-37.80847094,144.96741033495027,On Street Parking
242,2023-09-15T15:44:35+10:00,2023-09-15T13:36:57+10:00,,Present,6474,-37.81563731,144.95865269455564,On Street Parking
243,2023-09-15T15:44:35+10:00,2023-09-15T15:39:43+10:00,7342,Unoccupied,6481,-37.81648278,144.95505881296867,On Street Parking
244,2023-09-15T15:44:35+10:00,2023-09-15T14:45:33+10:00,,Unoccupied,6483,-37.81656008,144.95546636660822,On Street Parking
245,2023-09-15T15:44:35+10:00,2023-09-15T15:16:54+10:00,,Unoccupied,24828,-37.81885924,144.95460685572436,On Street Parking
246,2023-09-15T15:44:35+10:00,2023-09-15T15:28:31+10:00,7377,Unoccupied,24893,-37.81999205,144.95564238798943,On Street Parking
247,2023-09-15T15:44:35+10:00,2023-09-15T14:51:23+10:00,,Unoccupied,24890,-37.82028457,144.95571543247632,On Street Parking
248,2023-09-15T15:44:35+10:00,2023-09-15T15:04:06+10:00,7338,Present,6465,-37.8152421,144.9594613706845,On Street Parking
249,2023-09-15T15:44:35+10:00,2023-09-15T15:38:04+10:00,7338,Unoccupied,24983,-37.81522272,144.95952884746052,On Street Parking
250,2023-09-15T15:44:35+10:00,2023-09-15T13:40:00+10:00,7338,Unoccupied,25022,-37.81549954,144.95855768356964,On Street Parking
251,2023-09-15T15:44:35+10:00,2023-09-15T15:39:16+10:00,7339,Unoccupied,6472,-37.81560203,144.95877501149204,On Street Parking
252,2023-09-25T10:44:36+10:00,2023-09-12T09:54:41+10:00,7023,Unoccupied,14829,-37.80563611,144.9600556654031,On Street Parking
253,2023-09-25T10:44:36+10:00,2023-09-12T09:57:31+10:00,7023,Unoccupied,14830,-37.80566021,144.96005147159644,On Street Parking
254,2023-09-25T10:44:36+10:00,2023-09-12T10:01:24+10:00,7023,Unoccupied,14832,-37.80570841,144.9600430861702,On Street Parking
255,2023-09-25T10:44:36+10:00,2023-09-12T09:32:07+10:00,7023,Unoccupied,8918,-37.80556114,144.96006862809924,On Street Parking
256,2023-09-25T10:44:36+10:00,2023-09-12T09:15:49+10:00,7023,Unoccupied,8919,-37.80553704,144.96007279532623,On Street Parking
257,2023-09-25T10:44:36+10:00,2023-09-12T09:07:10+10:00,7023,Unoccupied,8920,-37.80551293,144.96007696253787,On Street Parking
258,2023-09-25T10:44:36+10:00,2023-09-13T08:31:33+10:00,7023,Present,14833,-37.8057325,144.96003889172488,On Street Parking
259,2023-09-26T11:44:36+10:00,2023-09-25T23:36:29+10:00,7433,Unoccupied,5860,-37.82075578,144.95571019112364,On Street Parking
260,2023-10-02T17:22:36+11:00,2023-10-02T17:13:54+11:00,7354,Present,6350,-37.81857433,144.9556004387088,On Street Parking
261,2023-10-02T17:22:36+11:00,2023-10-02T16:09:07+11:00,7354,Present,6351,-37.81855613,144.95566398621668,On Street Parking
262,2023-10-02T17:22:36+11:00,2023-10-02T16:26:38+11:00,7354,Present,6352,-37.81853718,144.9557301641805,On Street Parking
263,2023-10-02T17:22:36+11:00,2023-10-02T17:15:33+11:00,7434,Present,7196,-37.8186716,144.96361337707268,On Street Parking
264,2023-10-02T17:22:36+11:00,2023-10-02T16:56:03+11:00,7434,Present,7197,-37.81865302,144.96367748730736,On Street Parking
265,2023-10-02T17:22:36+11:00,2023-10-02T17:06:12+11:00,7434,Unoccupied,7191,-37.81859815,144.9631951476772,On Street Parking
266,2023-10-02T16:44:36+11:00,2023-10-02T12:26:03+11:00,7414,Unoccupied,7108,-37.8088695,144.96909579218624,On Street Parking
267,2023-10-02T16:44:36+11:00,1970-01-01T10:00:00+10:00,7414,Unoccupied,7110,-37.80892155,144.96911973835807,On Street Parking
268,2023-10-02T16:44:36+11:00,2023-10-02T16:04:32+11:00,7341,Present,7154,-37.81768637,144.96288014465222,On Street Parking
269,2023-10-02T16:44:36+11:00,2023-10-02T16:30:54+11:00,7341,Unoccupied,7155,-37.81766792,144.96294418553094,On Street Parking
270,2023-10-02T16:44:36+11:00,2023-10-02T15:04:06+11:00,7532,Unoccupied,11675,-37.81696804,144.95766485713378,On Street Parking
271,2023-10-02T16:44:36+11:00,2023-10-02T14:58:15+11:00,7532,Present,11674,-37.81695096,144.9577249090689,On Street Parking
272,2023-10-02T16:44:36+11:00,2023-10-02T08:25:49+11:00,7550,Present,7479,-37.8104023,144.96477289718422,On Street Parking
273,2023-10-02T16:44:36+11:00,2023-10-02T13:42:28+11:00,7647,Unoccupied,14891,-37.81016753,144.97236865287005,On Street Parking
274,2023-10-02T16:44:36+11:00,2023-10-02T16:34:25+11:00,7427,Unoccupied,7812,-37.81850989,144.96017615594857,On Street Parking
275,2023-10-02T16:44:36+11:00,2023-10-02T16:37:03+11:00,7429,Present,7177,-37.81821749,144.96106329347265,On Street Parking
276,2023-10-02T16:44:36+11:00,2023-10-02T16:28:00+11:00,7429,Unoccupied,7171,-37.81803134,144.9617141273029,On Street Parking
277,2023-10-02T16:44:36+11:00,2023-10-02T16:26:41+11:00,7429,Present,7168,-37.81800381,144.96163083455843,On Street Parking
278,2023-10-02T16:44:36+11:00,2023-10-02T16:03:12+11:00,7426,Unoccupied,7810,-37.81854821,144.96004846953196,On Street Parking
279,2023-10-02T16:44:36+11:00,2023-10-02T16:05:18+11:00,,Unoccupied,23405,-37.81838321,144.96009228324277,On Street Parking
280,2023-10-02T16:44:36+11:00,2023-10-02T15:31:41+11:00,,Unoccupied,23796,-37.80927499,144.96936466798843,On Street Parking
281,2023-10-02T16:44:36+11:00,2023-10-02T12:04:22+11:00,,Unoccupied,23804,-37.80953534,144.96931687598408,On Street Parking
282,2023-10-02T16:44:36+11:00,2023-10-02T13:56:40+11:00,,Unoccupied,23798,-37.80937482,144.9694105408094,On Street Parking
283,2023-10-02T16:44:36+11:00,2023-10-02T16:34:46+11:00,,Present,23797,-37.80932234,144.9693864402434,On Street Parking
284,2023-10-02T16:44:36+11:00,2023-09-28T06:04:09+10:00,,Present,7157,-37.81763104,144.96307229968045,On Street Parking
285,2023-10-02T16:44:36+11:00,2023-10-02T09:13:35+11:00,,Unoccupied,23806,-37.80943623,144.96927157104756,On Street Parking
286,2023-10-09T15:44:20+11:00,2023-08-23T00:18:14+10:00,7552,Unoccupied,7714,-37.81329713,144.95482015522418,On Street Parking
287,2023-10-09T15:44:20+11:00,2023-10-09T15:33:29+11:00,7422,Present,7132,-37.81982737,144.9554083824467,On Street Parking
288,2023-10-09T15:44:20+11:00,2023-10-09T08:25:26+11:00,7422,Present,7133,-37.81981079,144.95546723761308,On Street Parking
289,2023-10-09T15:44:20+11:00,2023-10-09T15:35:50+11:00,,Unoccupied,14909,-37.81995545,144.95495147527774,On Street Parking
290,2023-10-09T15:44:20+11:00,2023-10-02T13:26:40+11:00,7429,Present,7169,-37.8179857,144.9616936053073,On Street Parking
291,2023-10-09T15:44:20+11:00,2023-10-09T11:15:43+11:00,7421,Unoccupied,7143,-37.81963532,144.95644308438054,On Street Parking
292,2023-10-09T15:44:20+11:00,2023-10-09T12:47:31+11:00,7417,Unoccupied,20740,-37.81959299,144.9565909873711,On Street Parking
293,2023-10-09T15:44:20+11:00,2023-05-02T09:43:17+10:00,7547,Present,7701,-37.81317079,144.95544198110423,On Street Parking
294,2023-10-09T15:44:20+11:00,2023-08-23T21:42:14+10:00,7547,Present,23441,-37.81313627,144.9555641503035,On Street Parking
295,2023-10-09T15:44:20+11:00,2023-10-09T12:47:52+11:00,7427,Present,7814,-37.81847249,144.96030402430213,On Street Parking
296,2023-10-09T15:44:20+11:00,2023-10-09T11:53:45+11:00,7421,Unoccupied,20741,-37.81961306,144.95652046821965,On Street Parking
297,2023-10-09T15:44:20+11:00,2023-10-09T05:26:45+11:00,7523,Unoccupied,17993,-37.81577961,144.96182752600737,On Street Parking
298,2023-10-09T15:44:20+11:00,2023-10-09T14:40:36+11:00,7525,Present,11688,-37.81536513,144.9630404189042,On Street Parking
299,2023-10-09T15:44:20+11:00,2023-10-09T15:06:34+11:00,7525,Present,25037,-37.81538332,144.96297804960295,On Street Parking
300,2023-09-05T10:02:35+10:00,2023-08-04T17:03:00+10:00,7496,Present,20758,-37.80860194,144.96745714802756,On Street Parking
301,2023-09-05T10:02:35+10:00,2023-08-04T06:15:30+10:00,7496,Unoccupied,20760,-37.80863901,144.9673291382685,On Street Parking
302,2023-09-05T10:02:35+10:00,2023-09-05T02:13:36+10:00,7659,Present,6664,-37.81412912,144.9742280220703,On Street Parking
303,2023-09-05T10:02:35+10:00,2023-09-05T09:42:13+10:00,7659,Present,6665,-37.81417978,144.9742516264352,On Street Parking
304,2023-09-05T10:02:35+10:00,2023-09-05T09:56:52+10:00,7648,Unoccupied,6649,-37.81452914,144.97462955185944,On Street Parking
305,2023-09-05T10:02:35+10:00,2023-09-05T09:06:35+10:00,7648,Present,6653,-37.81474542,144.97472978891713,On Street Parking
306,2023-09-05T10:02:35+10:00,2023-09-05T09:56:10+10:00,7648,Present,6654,-37.81479711,144.97475350253134,On Street Parking
307,2023-09-04T10:44:35+10:00,2023-09-04T07:30:18+10:00,,Unoccupied,6599,-37.81195047,144.96782860689694,On Street Parking
308,2023-09-04T10:44:35+10:00,2023-08-02T22:54:48+10:00,,Present,23734,-37.8117101,144.96809686120483,On Street Parking
309,2023-09-04T10:44:35+10:00,2023-09-04T10:35:14+10:00,,Present,15287,-37.81205655,144.96763232952893,On Street Parking
310,2023-09-04T10:44:35+10:00,2023-09-04T09:00:39+10:00,7540,Unoccupied,16367,-37.8093106,144.96863541228782,On Street Parking
311,2023-09-04T10:44:35+10:00,2023-09-04T10:37:09+10:00,7633,Unoccupied,5505,-37.81160148,144.96742319020146,On Street Parking
312,2023-09-04T10:44:35+10:00,2023-09-04T04:06:25+10:00,7634,Unoccupied,5491,-37.81133017,144.96742283715793,On Street Parking
313,2023-09-04T10:44:35+10:00,2023-09-04T10:15:39+10:00,7634,Present,5495,-37.81116389,144.96734695313552,On Street Parking
314,2023-09-04T10:44:35+10:00,2023-09-04T10:36:41+10:00,7633,Present,5509,-37.81138739,144.96732451111853,On Street Parking
315,2023-09-04T10:44:35+10:00,2023-09-04T10:41:36+10:00,7625,Unoccupied,6594,-37.81221754,144.96770542359857,On Street Parking
316,2023-10-10T21:20:20+11:00,2023-10-10T17:57:56+11:00,,Unoccupied,50662,-37.80913844,144.97189445783573,On Street Parking
317,2023-10-10T21:20:20+11:00,2023-10-10T20:51:50+11:00,7649,Unoccupied,50663,-37.80908828,144.9718713448746,On Street Parking
318,2023-10-10T21:20:20+11:00,2023-10-10T17:22:45+11:00,7649,Unoccupied,50664,-37.80903752,144.97184785392136,On Street Parking
319,2023-10-10T21:20:20+11:00,2023-10-10T16:21:29+11:00,7649,Unoccupied,50634,-37.80882551,144.97187528239476,On Street Parking
320,2023-10-10T21:20:20+11:00,2023-10-10T18:49:19+11:00,7649,Present,50635,-37.808802,144.97186447735396,On Street Parking
321,2023-10-10T21:20:20+11:00,2023-10-10T19:24:57+11:00,7649,Unoccupied,50640,-37.80866018,144.97179932080303,On Street Parking
322,2023-10-10T21:20:20+11:00,2023-10-10T20:07:16+11:00,7649,Unoccupied,50641,-37.80863677,144.97178858752375,On Street Parking
323,2023-10-10T21:20:20+11:00,2023-10-10T17:41:39+11:00,7649,Unoccupied,50643,-37.80858937,144.97176686270228,On Street Parking
324,2023-10-10T21:20:20+11:00,2023-10-10T19:36:49+11:00,7649,Unoccupied,50645,-37.80854402,144.97174607257597,On Street Parking
325,2023-10-10T21:20:20+11:00,2023-10-10T20:52:44+11:00,7556,Present,5730,-37.81058233,144.9680525765466,On Street Parking
326,2023-10-10T21:20:20+11:00,2023-10-10T20:23:47+11:00,7556,Present,5728,-37.81056562,144.9681094607273,On Street Parking
327,2023-10-10T21:20:20+11:00,2023-10-10T21:14:38+11:00,7556,Present,5750,-37.81055768,144.9681371221672,On Street Parking
328,2023-10-10T21:20:20+11:00,2023-10-10T18:09:21+11:00,7556,Present,5743,-37.8103208,144.96894664505558,On Street Parking
329,2023-10-10T21:20:20+11:00,2023-10-10T20:23:39+11:00,7556,Present,5759,-37.81029444,144.96903508327136,On Street Parking
330,2023-10-10T21:20:20+11:00,2023-10-10T20:27:56+11:00,7556,Present,5749,-37.81028644,144.96906243015667,On Street Parking
331,2023-10-10T21:20:20+11:00,2023-10-10T18:22:01+11:00,7556,Present,5745,-37.81025192,144.96918056533195,On Street Parking
332,2023-10-10T21:20:20+11:00,2023-10-10T20:00:02+11:00,7562,Unoccupied,5615,-37.81320916,144.95873603971486,On Street Parking
333,2023-10-10T21:20:20+11:00,2023-10-10T20:31:53+11:00,7562,Unoccupied,5612,-37.81312825,144.95901420809963,On Street Parking
334,2023-10-10T21:20:20+11:00,2023-10-10T10:36:35+11:00,7562,Present,5611,-37.81310896,144.9590802847536,On Street Parking
335,2023-10-10T21:20:20+11:00,2023-10-10T20:42:42+11:00,7562,Unoccupied,5592,-37.81304743,144.95929168977892,On Street Parking
336,2023-10-10T21:20:20+11:00,2023-10-10T20:22:58+11:00,7567,Unoccupied,5640,-37.81335966,144.95889570201075,On Street Parking
337,2023-10-10T21:20:20+11:00,2023-10-10T16:39:10+11:00,7567,Unoccupied,5632,-37.81363588,144.95793913520328,On Street Parking
338,2023-10-10T21:20:20+11:00,2023-10-10T15:12:20+11:00,7567,Unoccupied,5630,-37.8135922,144.95809021300278,On Street Parking
339,2023-10-10T21:20:20+11:00,2023-10-10T18:34:59+11:00,7567,Unoccupied,5628,-37.81355238,144.9582278777661,On Street Parking
340,2023-10-10T21:20:20+11:00,2023-10-10T19:34:04+11:00,7566,Present,5582,-37.81348273,144.95814742513443,On Street Parking
341,2023-10-10T21:20:20+11:00,2023-10-10T16:06:31+11:00,7566,Unoccupied,5577,-37.81343885,144.95829767123843,On Street Parking
342,2023-10-10T21:20:20+11:00,2023-10-10T20:54:57+11:00,7566,Unoccupied,5607,-37.81341256,144.95838767338887,On Street Parking
343,2023-10-10T21:20:20+11:00,2023-10-10T19:57:38+11:00,7566,Present,5605,-37.81339527,144.95844687222694,On Street Parking
344,2023-10-10T21:20:20+11:00,2023-10-10T19:53:51+11:00,7566,Present,5591,-37.81332963,144.95867229615575,On Street Parking
345,2023-10-10T21:20:20+11:00,2023-10-10T20:03:37+11:00,7566,Unoccupied,5658,-37.81323171,144.9590075483389,On Street Parking
346,2023-10-10T21:20:20+11:00,2023-10-10T19:12:19+11:00,7566,Present,5657,-37.81321427,144.95906727195987,On Street Parking
347,2023-10-10T21:20:20+11:00,2023-10-10T18:22:28+11:00,7566,Present,5653,-37.81317934,144.95918685368446,On Street Parking
348,2023-10-10T21:20:20+11:00,2023-10-10T19:56:25+11:00,7566,Present,5652,-37.81317059,144.95921681680875,On Street Parking
349,2023-10-10T21:20:20+11:00,2023-10-10T18:40:46+11:00,7566,Present,5659,-37.81316184,144.95924678049406,On Street Parking
350,2023-10-10T21:20:20+11:00,2023-10-10T20:17:06+11:00,7566,Present,5650,-37.81315308,144.95927674360513,On Street Parking
351,2023-10-10T21:20:20+11:00,2023-10-10T20:19:51+11:00,7566,Unoccupied,5649,-37.81314433,144.95930670384632,On Street Parking
352,2023-10-10T21:20:20+11:00,2023-10-10T20:59:20+11:00,7566,Unoccupied,5648,-37.81313564,144.9593364688236,On Street Parking
353,2023-10-10T21:20:20+11:00,2023-10-10T20:31:03+11:00,,Unoccupied,5482,-37.81279522,144.95956369259895,On Street Parking
354,2023-10-10T21:20:20+11:00,2023-10-10T20:51:12+11:00,7633,Present,52149,-37.81127807,144.9672745517347,On Street Parking
355,2023-10-10T21:20:20+11:00,2023-10-10T12:41:16+11:00,7634,Present,52110,-37.81163155,144.96768730663672,On Street Parking
356,2023-10-10T21:20:20+11:00,2023-10-10T21:15:25+11:00,7224,Unoccupied,5840,-37.82011464,144.95451092620567,On Street Parking
357,2023-10-10T21:20:20+11:00,2023-10-10T21:17:38+11:00,7224,Present,5795,-37.82021861,144.95455856665916,On Street Parking
358,2023-10-10T21:20:20+11:00,2023-10-10T21:02:11+11:00,7224,Present,5799,-37.82042398,144.95465259588417,On Street Parking
359,2023-10-10T21:20:20+11:00,2023-10-10T16:32:20+11:00,,Present,7506,-37.80876204,144.95870647846792,On Street Parking
360,2023-10-10T21:20:20+11:00,2023-10-08T21:00:03+11:00,7448,Present,7508,-37.80880062,144.9585733737045,On Street Parking
361,2023-10-10T21:20:20+11:00,2023-10-10T20:26:40+11:00,7448,Present,7510,-37.80883968,144.95843901574676,On Street Parking
362,2023-10-10T21:20:20+11:00,2023-10-10T19:53:52+11:00,,Present,7512,-37.80886085,144.95836611190578,On Street Parking
363,2023-10-10T21:20:20+11:00,2023-10-10T18:19:39+11:00,7449,Present,7521,-37.80877954,144.95830675513193,On Street Parking
